Generation,Min Conflict,Max Conflict,Avg Conflict
780,0,2,0.060000
781,0,4,0.140000
782,0,3,0.140000
783,0,2,0.140000
784,0,1,0.030000
785,0,3,0.040000
786,0,2,0.060000
787,0,0,0.000000
788,0,3,0.080000
789,0,3,0.080000
790,0,1,0.040000
791,0,2,0.060000
792,0,2,0.060000
793,0,3,0.060000
794,0,2,0.050000
795,0,1,0.030000
796,0,2,0.020000
797,0,1,0.010000
798,0,2,0.020000
799,0,2,0.060000
800,0,3,0.090000
801,0,3,0.060000
802,0,3,0.080000
803,0,3,0.070000
804,0,2,0.060000
805,0,3,0.140000
806,0,2,0.150000
807,0,3,0.110000
808,0,2,0.100000
809,0,2,0.120000
810,0,3,0.130000
811,0,2,0.100000
812,0,2,0.070000
813,0,3,0.110000
814,0,2,0.080000
815,0,3,0.030000
816,0,3,0.040000
817,0,1,0.030000
818,0,3,0.060000
819,0,2,0.050000
820,0,3,0.100000
821,0,1,0.050000
822,0,2,0.070000
823,0,3,0.090000
824,0,3,0.130000
825,0,2,0.070000
826,0,1,0.010000
827,0,1,0.010000
828,0,1,0.020000
829,0,3,0.110000
830,0,3,0.080000
831,0,3,0.070000
832,0,2,0.050000
833,0,3,0.030000
834,0,0,0.000000
835,0,2,0.060000
836,0,3,0.090000
837,0,2,0.050000
838,0,0,0.000000
839,0,2,0.040000
840,0,3,0.040000
841,0,3,0.040000
842,0,3,0.060000
843,0,3,0.040000
844,0,2,0.040000
845,0,3,0.070000
846,0,2,0.040000
847,0,2,0.020000
848,0,2,0.040000
849,0,3,0.080000
850,0,2,0.040000
851,0,2,0.050000
852,0,2,0.070000
853,0,3,0.110000
854,0,3,0.080000
855,0,3,0.060000
856,0,3,0.070000
857,0,2,0.040000
858,0,2,0.050000
859,0,3,0.140000
860,0,3,0.070000
861,0,2,0.060000
862,0,3,0.130000
863,0,1,0.030000
864,0,3,0.030000
865,0,3,0.050000
866,0,3,0.080000
867,0,2,0.030000
868,0,2,0.060000
869,0,2,0.020000
870,0,3,0.060000
871,0,3,0.070000
872,0,3,0.040000
873,0,3,0.040000
874,0,3,0.090000
875,0,3,0.100000
876,0,3,0.050000
877,0,3,0.040000
878,0,2,0.020000
879,0,1,0.010000
880,0,3,0.120000
881,0,3,0.030000
882,0,1,0.010000
