Generation,Min Conflict,Max Conflict,Avg Conflict
846,0,3,0.080000
847,0,2,0.080000
848,0,1,0.020000
849,0,0,0.000000
850,0,4,0.080000
851,0,2,0.040000
852,0,3,0.090000
853,0,3,0.140000
854,0,3,0.050000
855,0,2,0.020000
856,0,3,0.050000
857,0,2,0.090000
858,0,2,0.060000
859,0,3,0.130000
860,0,4,0.170000
861,0,3,0.160000
862,0,3,0.080000
863,0,1,0.020000
864,0,2,0.030000
865,0,3,0.050000
866,0,1,0.010000
867,0,2,0.020000
868,0,3,0.110000
869,0,2,0.100000
870,0,4,0.070000
871,0,4,0.110000
872,0,3,0.100000
873,0,3,0.080000
874,0,5,0.150000
875,0,5,0.330000
876,0,5,0.250000
877,0,3,0.180000
878,0,3,0.160000
879,0,5,0.210000
880,0,2,0.060000
881,0,2,0.050000
882,0,1,0.010000
883,0,4,0.090000
884,0,2,0.020000
885,0,3,0.050000
886,0,3,0.120000
887,0,4,0.040000
888,0,3,0.050000
889,0,0,0.000000
890,0,4,0.040000
891,0,4,0.070000
892,0,1,0.020000
893,0,4,0.080000
894,0,3,0.090000
895,0,6,0.140000
896,0,3,0.130000
897,0,2,0.030000
898,0,3,0.040000
899,0,2,0.020000
900,0,3,0.080000
901,0,0,0.000000
902,0,3,0.060000
903,0,0,0.000000
904,0,4,0.110000
905,0,1,0.040000
906,0,3,0.030000
907,0,4,0.080000
908,0,5,0.100000
909,0,2,0.090000
910,0,2,0.080000
911,0,3,0.130000
912,0,2,0.040000
913,0,4,0.070000
914,0,0,0.000000
915,0,2,0.020000
916,0,2,0.040000
917,0,3,0.060000
918,0,3,0.060000
919,0,3,0.080000
920,0,1,0.010000
921,0,3,0.080000
922,0,2,0.060000
923,0,2,0.090000
924,0,3,0.040000
925,0,3,0.080000
926,0,4,0.130000
927,0,4,0.180000
928,0,4,0.170000
929,0,2,0.040000
930,0,5,0.050000
931,0,4,0.090000
932,0,2,0.020000
933,0,2,0.040000
934,0,1,0.030000
935,0,4,0.070000
936,0,2,0.050000
937,0,1,0.020000
938,0,2,0.020000
939,0,2,0.050000
940,0,5,0.060000
941,0,3,0.070000
942,0,3,0.060000
943,0,3,0.080000
944,0,1,0.020000
945,0,2,0.080000
946,0,4,0.040000
947,0,2,0.040000
948,0,3,0.050000
949,0,2,0.040000
950,0,4,0.050000
951,0,2,0.050000
952,0,3,0.040000
953,0,2,0.030000
954,0,3,0.110000
955,0,2,0.020000
956,0,1,0.010000
957,0,2,0.020000
958,0,2,0.060000
959,0,2,0.050000
960,0,3,0.050000
961,0,5,0.070000
962,0,3,0.110000
963,0,2,0.040000
964,0,2,0.020000
965,0,3,0.100000
966,0,6,0.210000
967,0,4,0.070000
968,0,3,0.080000
969,0,2,0.050000
970,0,2,0.040000
971,0,2,0.060000
972,0,3,0.050000
973,0,0,0.000000
974,0,3,0.060000
975,0,2,0.030000
976,0,3,0.060000
977,0,2,0.020000
978,0,1,0.010000
979,0,1,0.010000
980,0,4,0.080000
981,0,2,0.020000
982,0,0,0.000000
983,0,3,0.080000
984,0,2,0.030000
985,0,3,0.060000
986,0,4,0.060000
987,0,4,0.060000
988,0,2,0.050000
989,0,3,0.070000
990,0,4,0.090000
991,0,2,0.040000
992,0,3,0.050000
993,0,3,0.060000
994,0,1,0.010000
995,0,0,0.000000
996,0,3,0.070000
997,0,3,0.100000
998,0,3,0.060000
999,0,2,0.040000
1000,0,3,0.090000
