Generation,Min Conflict,Max Conflict,Avg Conflict
991,220,310,260.800000
992,212,310,259.190000
993,221,298,258.350000
994,226,292,258.660000
995,226,296,257.950000
996,207,293,257.370000
997,207,297,255.730000
998,225,293,254.670000
999,225,296,255.700000
1000,222,296,256.870000
1001,219,293,256.610000
1002,219,293,256.250000
1003,219,290,256.660000
1004,223,297,257.320000
1005,205,288,255.290000
1006,211,307,256.360000
1007,216,307,257.460000
1008,216,307,258.050000
1009,217,307,257.270000
1010,217,309,256.460000
1011,225,309,256.110000
1012,217,287,256.150000
1013,225,286,255.700000
1014,226,285,256.750000
1015,224,284,256.310000
1016,224,295,256.560000
1017,226,293,256.180000
1018,218,296,255.430000
1019,219,295,254.420000
1020,227,293,251.630000
1021,218,294,250.450000
1022,218,294,250.510000
1023,218,294,250.020000
1024,217,282,250.460000
1025,201,281,250.070000
1026,218,290,249.360000
1027,218,284,249.240000
1028,206,284,249.400000
1029,206,284,248.620000
1030,210,284,248.570000
1031,210,284,247.660000
1032,214,284,249.690000
1033,216,291,248.410000
1034,223,291,249.200000
1035,220,291,249.280000
1036,212,291,248.560000
1037,212,288,248.070000
1038,223,288,248.640000
1039,218,288,248.120000
1040,218,288,247.730000
1041,218,288,247.810000
1042,218,281,246.920000
1043,219,281,246.550000
1044,215,281,246.100000
1045,215,284,245.040000
1046,212,284,245.020000
1047,216,284,244.030000
1048,216,284,242.870000
1049,216,284,242.270000
1050,213,284,242.430000
1051,211,278,243.180000
1052,211,297,242.480000
1053,213,297,243.020000
1054,208,297,242.800000
1055,213,297,243.040000
1056,212,298,243.040000
1057,208,298,242.660000
1058,207,275,242.770000
1059,205,278,241.730000
1060,205,278,241.110000
1061,205,277,240.770000
1062,217,277,239.990000
1063,207,270,239.770000
1064,205,265,237.840000
1065,203,270,237.310000
1066,192,265,238.010000
1067,202,280,237.760000
1068,202,280,237.100000
1069,200,287,237.270000
1070,199,266,235.990000
1071,193,276,235.360000
1072,193,275,234.510000
1073,194,280,234.600000
1074,194,280,234.880000
1075,194,269,235.160000
1076,194,270,233.550000
1077,194,270,233.910000
